Age;Monthly Salary;Have you ever been refused a U.S. Visa?;Is your mother in the U.S.?;Do you have any immediate relatives, not including parents in the U.S.?;Do you have any other relatives in the United States?;MARRIED;COMMON LAW MARRIAGE;SINGLE;WIDOWED;Ha_Viajado_Binario;y
-0.13;-0.09;0;1;0;0;1;0;1;0;1;0
1.23;1.5;0;1;1;1;1;0;0;0;0;0
0.82;0.33;0;0;0;1;0;0;0;0;0;1
-1.69;1.67;1;1;0;1;1;1;1;0;1;0
0.89;0.86;1;1;1;1;0;0;1;0;1;0
-0.4;-1.19;0;1;1;0;0;0;0;0;1;0
1.5;1.51;0;1;0;0;1;0;1;1;0;0
-0.95;-0.58;1;0;0;1;0;1;0;0;0;0
-1.63;0.93;0;1;0;0;1;0;1;1;1;0
-0.95;-1.59;1;1;1;1;1;1;0;0;1;0
-1.15;1.53;0;0;1;1;1;1;1;1;1;0
-0.4;-0.06;0;1;0;0;0;0;1;1;1;0
0.96;-1.13;0;1;0;1;0;0;1;1;1;0
-1.01;-1.47;1;1;1;1;1;0;1;1;0;0
-0.81;0.41;0;1;0;0;0;0;1;0;1;0
-0.13;-0.56;0;1;1;0;0;1;0;1;1;0
1.09;-1.52;0;0;1;0;1;1;1;0;1;0
-0.54;1.29;0;1;1;1;1;1;0;0;1;0
0.41;0.27;0;1;1;1;0;1;0;1;1;0
1.23;-1.53;0;0;1;1;0;1;0;1;0;0
-0.2;0.07;0;0;0;0;1;1;0;1;1;0
-0.47;-0.1;0;0;1;1;0;0;0;1;0;0
-0.27;0.18;1;0;0;1;1;1;0;0;1;0
0.62;-0.35;0;1;0;0;1;0;1;1;0;0
-1.69;0.13;0;1;0;1;0;0;1;1;1;0
0.14;0.24;0;0;1;0;1;0;1;1;0;0
0.41;0.97;0;1;1;1;1;1;1;0;0;0
1.57;-0.11;1;0;0;0;1;0;0;0;1;0
0.01;-1.02;0;0;0;1;0;1;0;0;0;0
-0.27;0.24;1;1;1;1;1;1;1;0;1;0
1.7;-0.21;0;0;0;0;1;0;0;1;1;0
-0.47;1.28;1;1;0;1;1;1;1;1;1;0
-0.06;0.68;0;0;0;0;0;0;0;1;0;0
-0.2;-0.62;1;1;0;0;1;1;0;0;1;0
-1.69;0.17;1;1;1;0;0;1;1;1;1;0
-1.29;-1.26;0;0;1;0;1;1;0;0;1;0
-0.4;-0.86;0;0;1;0;1;1;1;1;0;0
-1.56;-1.22;0;0;0;0;1;0;0;0;0;0
-0.33;-0.91;0;1;0;1;1;0;1;0;0;0
-0.95;-0.2;1;1;1;0;0;0;1;0;0;0
-0.95;-0.14;1;1;0;0;0;0;1;1;0;0
-0.95;-0.26;1;1;1;0;0;1;1;0;0;0
1.3;1.38;1;0;0;1;1;1;0;0;0;0
0.07;-0.69;1;0;0;1;0;0;1;0;0;0
-1.35;-1.56;0;1;1;0;0;1;0;0;0;0
-0.54;-0.37;1;0;1;0;1;0;1;1;1;0
1.03;0.07;0;0;1;1;1;0;0;0;0;0
-0.95;0.53;1;1;1;0;1;1;0;1;1;0
-1.22;0.25;0;1;0;0;0;1;1;1;0;0
-0.13;-0.71;0;1;1;1;0;1;0;1;1;0
0.07;-1.24;1;1;1;0;1;0;0;1;0;0
-0.47;-1.32;0;0;1;0;1;0;0;0;1;0
-1.56;-1.71;0;0;1;0;1;0;0;0;1;0
0.07;1.16;1;1;1;0;0;0;1;0;1;0
-0.95;-0.18;0;0;1;0;1;1;0;0;1;0
-1.63;-0.04;0;1;0;1;1;1;0;1;1;0
0.01;0.13;0;0;0;1;1;0;0;0;1;0
1.57;0.83;0;0;1;1;1;0;1;0;1;0
-0.27;-0.94;1;0;0;1;1;1;0;0;0;0
0.01;0.51;0;1;0;1;0;1;1;0;0;0
-1.29;1.5;1;0;1;0;0;0;1;0;0;0
-0.88;-0.29;0;1;1;0;0;1;0;0;0;0
-1.15;-0.23;0;1;1;1;1;1;0;1;1;0
0.14;1.27;1;1;1;1;1;0;0;0;0;0
-0.13;1.04;1;1;1;1;1;0;0;1;1;0
-0.88;0.97;1;1;1;0;0;1;0;0;1;0
-0.67;-0.36;0;0;1;1;1;0;1;1;1;0
-0.47;0.97;1;0;1;0;1;0;1;1;0;0
0.41;0.24;1;1;0;1;1;1;0;0;1;0
-1.69;-1.14;1;1;0;0;0;0;1;1;0;0
1.16;-0.95;0;1;0;0;0;0;0;1;1;0
-0.4;-0.86;0;0;1;1;1;1;0;0;1;0
0.89;-0.22;0;0;1;1;1;0;0;0;0;0
-0.88;-1.19;0;1;0;1;0;1;0;1;0;0
-0.81;-0.65;0;0;0;1;0;1;1;1;1;0
1.57;0.19;0;1;0;0;0;0;0;0;1;0
-1.08;0.37;1;0;0;1;1;0;1;0;0;0
-0.88;-0.64;0;0;1;0;1;0;1;0;0;0
0.69;-0.41;0;1;1;0;0;1;1;0;0;0
1.36;0.76;0;1;0;1;1;1;0;1;0;0
-0.61;-0.44;1;1;0;1;0;0;0;1;1;0
-1.56;-1.36;0;0;1;1;1;0;0;1;1;0
0.21;-0.75;1;0;0;0;0;1;0;1;0;0
-0.88;1.66;1;1;1;1;1;1;1;1;1;0
0.41;1.05;1;0;0;0;0;0;1;1;1;0
0.96;0.24;0;0;1;1;1;0;1;1;1;0
1.03;0.49;0;0;0;0;0;0;1;1;0;0
-0.74;1.36;0;0;0;1;1;1;0;0;0;0
0.82;1.68;0;1;1;1;0;1;0;1;0;0
0.69;0.47;1;0;1;1;1;0;1;1;1;0
-0.13;1.62;0;0;0;0;0;1;1;1;1;0
0.07;1.11;1;1;0;0;1;0;0;0;1;0
1.36;0.97;1;0;1;0;0;0;0;0;1;0
1.09;-0.31;1;1;0;1;1;1;0;1;0;0
0.21;0.14;1;1;0;0;1;0;1;1;0;0
-1.49;-0.79;1;1;1;0;1;1;0;0;0;0
1.43;0.46;0;0;1;0;1;1;1;1;0;0
-0.61;-0.6;1;1;1;1;0;0;1;1;0;0
-1.69;-0.93;0;0;1;0;1;1;0;1;1;0
-1.29;0.34;0;0;0;0;0;0;0;1;1;0
-1.35;0.89;0;1;0;0;0;1;1;1;0;0
-0.81;1.17;0;0;1;0;1;1;1;1;0;0
-1.01;1.15;1;1;0;0;1;1;1;0;1;0
0.55;-1.3;1;0;0;0;1;0;1;1;1;0
0.69;0.48;1;1;0;0;1;1;0;1;0;0
1.7;-0.36;1;1;1;1;0;1;1;1;0;0
-1.69;1.3;0;1;1;1;0;0;0;0;0;0
-1.15;-1.36;0;1;1;0;1;1;1;1;1;0
1.7;-0.65;0;0;1;1;0;0;0;0;1;1
1.43;0.24;0;0;0;1;0;0;0;0;1;0
0.69;-1.67;1;1;0;0;0;1;1;0;1;0
1.09;-0.48;0;1;0;0;1;0;1;1;1;0
0.41;-0.35;1;1;1;1;1;1;0;1;0;0
-0.95;-0.33;1;1;1;1;1;1;0;0;1;0
-0.61;-1.18;0;1;0;1;0;1;1;0;1;0
-0.81;-1.14;1;1;0;0;1;1;1;0;0;0
-0.95;0.46;1;0;1;1;0;0;1;0;0;0
-1.22;-1.19;1;1;0;0;1;1;1;1;0;0
-0.67;0.94;1;1;0;1;1;0;0;0;0;0
-0.47;-0.37;1;0;1;0;1;0;0;0;1;0
-0.06;1.71;0;0;1;0;0;0;0;0;1;0
-1.01;-0.14;0;1;1;1;1;0;1;1;1;0
-1.35;-1.32;1;1;1;0;0;0;1;0;0;0
0.48;-0.38;0;0;0;1;0;0;0;1;1;0
1.03;-0.66;0;1;1;1;1;0;1;0;1;0
1.64;0.28;0;1;0;1;1;0;1;1;0;0
-0.2;-0.3;1;0;1;0;1;1;1;0;0;0
1.43;0.16;1;0;1;1;0;0;1;0;0;1
1.23;0.61;0;1;0;0;1;0;0;1;1;0
-1.22;-1.64;1;0;1;1;0;1;1;1;1;0
-1.69;1.01;0;0;0;1;0;1;0;1;1;0
0.21;0.17;0;0;1;0;0;0;0;0;0;1
-1.08;0.1;0;0;1;0;0;0;1;0;0;0
-0.81;-0.53;0;1;0;1;1;1;0;1;1;0
1.16;1.25;0;1;1;1;0;0;0;0;0;1
-0.54;0.83;0;0;1;1;1;1;0;0;0;0
-1.49;-1.14;1;0;1;0;0;1;1;1;1;0
1.64;0.26;0;1;1;1;1;1;1;1;0;0
-0.61;-0.33;0;0;0;0;0;0;0;0;0;0
-0.61;0.05;0;0;0;0;1;0;0;0;1;0
-0.61;-0.36;1;1;0;0;0;1;1;1;1;0
-0.27;1.61;1;0;1;1;0;1;1;1;1;0
-0.27;1.34;1;1;0;0;1;1;0;0;0;0
0.21;-1.03;1;0;0;0;0;1;0;0;0;0
1.09;1.37;0;1;1;0;1;0;1;0;0;0
-1.35;0.46;0;1;0;1;1;1;1;0;1;0
-0.54;0.61;1;0;0;1;0;1;1;0;1;0
0.75;-1.19;0;0;1;1;1;0;0;0;1;0
-1.01;-0.31;0;0;1;1;1;0;0;1;1;0
1.36;0.69;0;1;0;0;1;0;0;0;0;0
-0.61;1.7;0;1;1;0;0;1;1;1;1;0
0.07;-1.27;0;0;1;1;0;1;1;0;0;0
-1.29;1.48;1;1;0;1;1;0;0;0;0;0
-0.47;-1.66;1;0;1;1;0;1;0;1;1;0
0.62;0.44;0;1;1;0;0;0;1;1;0;0
0.55;-1.32;1;0;0;0;1;0;0;1;0;0
0.82;-0.82;0;1;0;1;0;1;0;0;1;0
-1.08;-1.28;0;0;0;0;0;1;1;1;0;0
1.64;0.65;0;0;1;1;0;1;1;0;0;0
0.01;0.97;1;1;0;1;0;1;1;1;1;0
-1.35;1.17;1;0;0;0;0;0;0;1;0;0
0.01;0.84;1;1;0;0;0;0;1;1;1;0
-1.35;1.21;1;0;0;0;0;0;0;1;1;0
0.14;0.95;1;1;1;0;0;1;0;1;0;0
0.01;-1.11;0;1;0;0;0;1;0;1;1;0
1.57;-1.03;0;0;0;1;1;0;1;1;0;0
0.14;-0.03;0;1;0;1;1;1;1;0;1;0
-1.35;0.47;1;0;0;1;1;0;1;0;1;0
-0.33;0.19;1;1;0;0;0;1;1;1;0;0
-1.15;1.27;0;1;1;0;1;1;0;0;0;0
0.41;1.56;1;1;0;1;1;1;0;1;1;0
1.09;-0.14;0;1;0;1;1;0;0;1;0;0
-0.88;-1.7;0;0;0;1;0;0;1;1;1;0
1.5;-1.42;0;1;0;1;1;1;1;1;1;0
-1.01;-0.76;1;1;0;1;1;0;0;1;1;0
-0.81;-1.2;1;0;1;0;0;0;0;1;1;0
-1.01;-0.49;1;1;0;1;1;0;0;0;1;0
1.64;-0.79;0;0;0;1;1;0;1;1;1;0
-0.4;1.17;1;0;0;1;1;1;1;1;1;0
-0.54;0.45;1;1;1;1;0;0;0;0;1;0
-0.81;0.62;1;0;1;0;0;0;1;1;1;0
-0.4;-0.77;1;0;0;0;1;0;0;0;0;0
-0.4;-1.25;1;1;1;0;0;1;1;0;1;0
0.96;-0.68;0;0;0;1;1;0;1;0;0;0
1.5;0.31;1;0;1;1;1;1;1;1;0;0
1.09;-0.66;1;1;0;0;0;0;1;1;0;0
-0.88;0.53;0;0;1;0;0;1;1;1;1;0
0.01;0.97;1;1;1;1;0;0;1;1;0;0
-1.42;-0.46;1;0;0;1;0;0;0;1;1;0
-1.22;-0.31;0;0;0;1;1;0;0;1;0;0
0.21;-0.09;1;0;0;1;0;0;0;0;0;0
1.5;0.66;0;0;0;0;0;0;0;1;1;0
-0.74;-0.74;0;1;0;0;0;0;1;1;0;0
-0.27;-0.55;0;0;1;0;1;1;0;1;1;0
0.75;-1.06;0;0;1;1;0;0;1;0;0;1
-0.54;0.86;1;0;1;0;1;0;0;0;1;0
-1.49;-1.68;1;0;0;0;0;0;1;1;0;0
1.09;-0.89;1;0;1;0;1;1;1;1;1;0
-1.29;-0.93;0;1;1;1;0;1;1;0;0;0
-0.33;0.5;1;1;0;0;1;0;1;1;1;0
1.43;-0.52;0;1;0;0;0;0;1;1;1;0
-0.81;-1.01;1;0;1;1;1;1;0;0;1;0
-0.95;1.57;0;1;1;0;1;1;1;0;1;0
-0.81;0.63;0;0;1;1;1;0;1;0;1;0
-1.01;-1.49;0;0;0;1;0;0;0;0;0;1
-1.49;0.98;1;0;1;0;1;1;0;1;1;0
-0.27;-0.02;0;0;0;0;0;0;0;1;0;0
0.41;-0.29;0;1;1;1;1;1;0;1;0;0
-1.69;-0.92;1;0;0;0;1;1;0;0;0;0
0.01;0.76;0;0;1;1;1;0;1;1;0;0
-0.47;-1.04;0;0;0;0;0;0;0;1;0;0
0.01;0.7;0;0;0;0;0;0;1;1;1;0
1.7;0.5;1;0;1;0;1;1;1;0;0;0
1.16;0.5;0;1;1;0;0;0;0;0;1;0
0.14;0.04;0;1;0;0;0;0;0;1;0;0
0.21;1.47;0;1;0;0;0;1;1;1;0;0
0.62;0.31;1;0;0;1;0;1;0;0;0;0
0.75;1.05;0;1;0;1;1;0;1;1;1;0
0.48;0.42;1;0;1;0;1;0;0;1;1;0
-0.33;-0.53;0;1;1;0;1;1;0;1;0;0
1.36;0.86;0;0;0;1;1;1;0;0;1;0
1.43;-1.3;0;1;1;0;0;1;1;1;1;0
0.41;1.42;1;0;0;0;0;0;1;1;1;0
-1.42;-0.28;0;0;1;1;1;1;0;1;1;0
-0.27;0.63;1;1;1;1;0;0;1;1;1;0
0.28;0.87;0;1;1;1;1;1;1;0;1;0
-1.15;1.11;0;1;0;1;1;0;1;1;1;0
-1.22;-0.57;1;1;0;0;1;0;1;1;0;0
-0.27;0.47;0;1;1;1;1;1;1;0;0;0
-0.61;-0.13;1;1;1;0;0;1;1;0;1;0
1.7;-1.2;0;1;1;0;0;0;0;0;1;1
-1.22;-0.12;0;0;0;0;0;0;1;0;1;0
-1.56;-0.03;1;0;1;0;0;1;0;1;0;0
1.5;-1.54;0;1;0;0;1;1;0;1;1;0
-0.81;-1.5;1;0;1;0;1;1;1;0;0;0
-1.63;0.09;1;1;1;0;1;1;0;1;1;0
-1.56;-0.16;0;0;1;0;1;1;0;1;1;0
1.09;1.64;0;1;0;0;0;0;1;0;1;0
-1.01;-0.88;0;0;1;1;0;0;0;1;1;0
-1.08;-0.83;1;1;1;1;1;0;0;1;1;0
-0.47;-0.45;1;0;1;0;1;1;1;0;1;0
1.16;1.04;0;1;0;1;0;1;1;0;1;0
0.75;0.78;1;0;0;1;1;0;1;0;0;0
-0.2;0.99;0;0;1;1;1;0;1;1;1;0
0.48;0.81;0;0;1;0;0;0;0;1;1;0
-0.27;1.38;0;1;0;0;0;0;0;0;1;0
0.69;1.13;0;1;0;0;1;0;0;0;1;0
0.48;-0.05;1;1;1;1;0;0;1;0;0;1
1.03;-0.95;1;0;1;0;0;0;0;1;0;0
-1.22;-0.16;1;0;1;1;0;0;1;1;0;0
1.5;0.38;1;1;1;1;0;0;1;1;0;0
-1.08;-0.25;0;0;1;1;1;1;1;0;0;0
-0.74;1.72;0;0;1;0;1;1;1;1;0;0
1.64;-1.69;1;0;1;1;1;1;0;1;1;0
0.21;-0.7;1;0;1;1;0;1;0;0;1;0
-0.67;1.61;1;0;1;1;0;1;1;1;1;0
0.28;0.39;0;1;1;0;1;0;1;0;1;0
-0.4;-0.15;0;1;1;0;0;1;0;1;0;0
1.36;1.67;0;1;0;0;1;0;0;0;1;0
-0.54;0.5;1;0;1;0;0;1;1;0;1;0
-1.35;1.05;1;0;1;0;0;1;0;1;1;0
1.03;1.33;0;0;1;0;0;0;0;0;0;1
-0.06;-1.4;0;0;0;0;1;1;0;1;1;0
-1.69;-1.25;1;1;0;0;0;1;0;1;0;0
-0.95;0.59;0;1;0;0;1;1;1;0;0;0
-1.22;-1.38;0;1;0;1;0;0;0;1;0;0
-0.54;-1.12;1;0;0;0;0;1;1;1;0;0
-1.42;-1.11;1;0;0;0;1;0;0;1;0;0
0.14;0.87;0;0;1;1;1;0;1;0;1;0
-0.47;0.16;1;1;0;0;0;0;0;0;0;0
1.7;1.54;0;1;1;0;0;1;0;0;1;0
-0.13;1.17;1;0;0;1;1;0;1;1;0;0
0.62;0.72;1;1;1;0;0;1;1;1;1;0
1.43;0.97;1;1;0;1;1;1;1;0;1;0
0.89;0.32;0;1;0;0;1;0;0;1;0;0
0.01;-0.53;0;0;1;0;1;0;1;1;1;0
-0.27;1.69;0;0;0;0;1;0;0;0;0;0
-0.06;-0.32;0;1;1;1;1;0;0;1;0;0
1.23;1.58;0;0;0;0;0;0;0;1;0;0
0.01;1.71;1;0;0;1;1;1;1;0;0;0
-0.2;-1.63;1;0;0;0;0;0;1;1;1;0
0.48;-1.19;0;1;1;0;1;1;0;0;0;0
-1.69;1.55;1;1;1;0;0;0;0;1;1;0
-1.08;1.15;0;1;1;1;0;1;0;1;0;0
0.89;-0.52;0;1;0;0;0;0;0;0;1;0
-0.06;0.93;1;0;0;0;1;0;1;0;1;0
1.5;-1.41;1;1;1;0;0;0;1;0;1;0
1.7;0.82;0;0;0;0;0;1;1;0;0;0
0.89;-1.19;0;1;0;1;1;1;0;0;0;0
-0.67;-1.03;0;1;0;0;0;1;1;0;0;0
-0.54;-1.7;1;0;0;0;0;1;0;1;0;0
0.14;-0.23;1;0;0;0;0;0;0;1;1;0
1.09;-0.73;1;0;0;1;0;1;1;0;1;0
1.57;0.42;0;0;0;0;1;1;1;1;1;0
-1.01;-0.44;1;0;0;1;0;0;0;0;0;0
0.01;0.53;1;0;0;1;0;1;0;1;1;0
0.48;1.24;0;1;0;1;0;1;0;1;1;0
-0.06;1.14;1;1;0;0;1;0;0;0;0;0
0.82;1.4;1;1;0;1;1;1;0;0;0;0
-0.67;-0.27;0;0;1;1;0;0;1;0;0;0
0.69;-1.13;0;1;1;1;1;1;1;0;0;0
0.07;1.05;0;0;0;0;0;0;0;1;0;0
0.89;-0.8;1;0;1;1;0;1;0;0;1;0
-1.49;0.94;0;0;0;1;1;0;0;0;0;0
1.03;0.48;1;1;1;0;0;0;0;0;0;1
0.01;-1.63;0;0;0;1;0;0;0;1;1;0
-0.67;-1.2;0;0;0;0;0;1;0;1;1;0
-1.15;-0.98;1;0;0;1;1;1;0;0;1;0
-0.74;-1.47;1;0;1;1;0;0;1;1;1;0
1.5;1.08;1;0;0;0;0;0;0;0;1;0
0.75;-1.35;1;1;1;0;0;0;0;0;1;0
-0.74;-1.01;1;1;0;1;1;0;0;0;1;0
-0.2;1.56;0;0;1;0;0;1;1;1;1;0
-0.74;-1.07;1;1;0;1;0;0;0;1;1;0
-0.33;0.38;1;0;1;0;0;0;1;0;1;0
-1.29;-0.57;0;0;1;0;1;0;1;1;0;0
-0.95;0.91;0;1;0;0;0;0;0;1;1;0
-0.74;-0.94;0;1;0;0;0;0;1;1;1;0
-0.61;-0.39;1;0;0;1;0;1;1;0;0;0
1.57;-1.1;0;0;0;0;0;1;1;1;1;0
1.64;-0.26;1;0;0;0;0;1;0;0;1;0
-0.2;0.9;0;0;1;1;1;0;1;1;1;0
0.48;-1.29;1;1;1;0;0;0;1;0;1;0
-0.47;-0.77;1;0;0;1;1;0;0;1;1;0
-1.56;0.12;1;1;1;1;0;1;1;0;0;0
1.3;1.5;1;1;1;0;1;0;1;0;0;0
0.69;1.54;0;1;0;1;1;1;0;0;1;0
0.35;0.39;0;0;1;0;1;0;1;1;1;0
1.5;-0.77;1;0;1;0;1;1;1;0;1;0
-0.74;-0.25;0;1;1;1;0;1;0;0;0;0
1.57;-1.59;1;0;0;1;1;0;1;1;0;0
-0.61;-0.37;1;1;0;0;1;1;1;0;1;0
1.16;-0.41;0;1;0;1;0;0;1;0;0;1
-0.67;-0.88;0;1;0;0;0;1;0;0;0;0
1.03;-0.89;1;1;1;0;0;0;1;0;0;1
1.7;1.69;0;0;1;0;1;0;1;1;0;0
-0.54;1.49;1;0;0;1;1;1;1;0;0;0
0.14;-0.28;0;1;1;0;0;0;0;0;0;1
1.64;-0.25;0;1;0;0;1;0;0;1;0;0
0.21;-1.26;0;0;1;1;0;0;1;1;0;0
-1.08;0.89;0;0;0;0;1;1;0;1;0;0
-0.95;0.45;0;0;1;0;0;1;0;1;0;0
1.36;1.39;1;0;1;1;1;0;0;1;1;0
-1.69;0.42;0;0;0;1;1;0;1;0;1;0
0.62;-1.44;1;0;1;0;1;0;0;1;0;0
-0.61;0.61;0;0;0;0;1;0;1;1;1;0
-0.13;-0.9;0;0;0;1;0;0;1;0;0;1
1.57;-1.01;1;1;1;0;0;1;1;1;0;0
0.96;1.16;1;0;0;0;0;0;1;1;1;0
1.23;-1.05;0;1;1;1;1;1;1;0;0;0
-1.63;-0.4;1;0;1;0;0;1;0;1;1;0
-1.35;1.57;1;1;0;1;0;1;0;1;1;0
0.01;0.12;1;1;1;1;0;0;1;1;1;0
-0.95;0.77;1;0;0;1;1;0;1;0;0;0
-1.35;-1.2;0;0;1;0;1;0;0;1;1;0
0.69;0.26;1;0;0;0;0;1;0;0;1;0
1.09;0.1;0;0;1;0;1;1;0;0;1;0
-1.63;0.88;1;0;0;1;0;0;0;0;0;0
0.07;1.04;1;0;1;0;0;0;0;0;0;0
-0.95;1.58;0;1;0;1;1;1;1;0;1;0
-1.08;0.4;0;1;0;1;1;0;1;1;0;0
1.57;-1.18;1;0;1;0;0;1;0;1;1;0
0.55;0.56;1;1;1;1;0;1;1;0;0;0
0.01;1.11;0;1;1;0;0;0;1;1;1;0
1.64;-0.31;0;1;0;0;0;0;0;1;0;0
1.09;-0.81;1;1;0;1;1;0;1;1;1;0
1.16;-0.45;1;1;0;0;1;1;1;1;0;0
-1.22;-0.99;0;1;1;0;0;1;1;0;0;0
1.5;-1.07;0;0;0;0;0;0;0;1;0;1
1.03;-1.2;0;1;1;0;0;0;0;1;1;0
0.69;1.05;1;0;0;0;1;1;0;1;1;0
0.82;-0.21;0;0;1;1;0;1;0;0;1;0
1.09;-0.1;0;1;1;1;0;1;0;0;1;0
1.57;0.59;0;0;1;1;0;1;1;1;1;0
-1.35;-0.12;0;1;0;0;0;0;1;0;0;0
-1.49;0.28;1;0;0;0;0;1;0;1;0;0
0.96;0.1;0;1;0;1;1;1;1;0;1;0
1.64;-0.48;0;1;0;0;1;1;0;1;1;0
-1.15;-1.69;0;0;1;1;1;0;0;0;1;0
-0.61;-1.06;0;0;1;0;1;1;0;0;0;0
-1.22;0.04;1;0;1;1;1;1;1;0;0;0
-1.29;-1.04;1;0;0;0;0;0;1;0;1;0
-0.54;-0.89;1;1;0;1;1;0;0;1;0;0
-0.54;0.28;0;0;1;0;1;0;0;1;0;0
1.7;1.31;1;1;0;1;0;0;0;0;0;1
0.21;-0.93;0;0;1;1;1;0;0;0;1;0
-0.67;1.37;1;1;1;0;0;1;0;1;0;0
-0.54;1.57;1;0;0;0;0;0;1;1;1;0
-0.61;-1.15;1;0;0;0;0;0;1;0;1;0
0.41;0.31;0;0;0;1;0;1;0;1;0;0
-1.29;0.98;1;0;1;0;1;1;1;1;1;0
-0.54;1.29;0;1;1;1;1;0;0;0;1;0
-0.54;0.6;0;0;0;1;0;0;0;0;0;0
0.35;1.17;0;0;1;0;0;0;0;0;0;1
-1.42;1.3;1;1;1;0;0;1;1;1;1;0
-0.4;-1.58;1;1;0;0;1;1;1;1;0;0
1.64;0.07;0;0;1;0;0;1;1;1;1;0
-0.67;0.99;0;1;1;1;0;0;1;0;1;0
0.96;0.83;1;0;1;1;0;1;0;0;1;0
1.23;1.61;0;0;0;1;0;0;1;1;0;0
-0.13;-0.55;0;0;0;1;0;1;0;1;1;0
1.23;-1.37;0;0;1;0;1;0;1;1;1;0
-0.54;-1.27;1;1;1;1;1;0;0;1;1;0
1.16;1.61;1;1;1;0;0;0;0;0;1;0
-1.22;-0.74;0;0;0;0;1;0;1;1;0;0
1.5;-1.54;0;1;0;0;1;1;0;0;0;0
-0.33;-1.7;1;1;0;1;1;1;1;1;1;0
-0.27;-0.86;0;1;1;1;1;1;0;1;1;0
-1.08;0.5;1;1;0;1;1;1;0;1;1;0
0.69;0.47;1;1;1;0;0;0;0;0;0;1
0.28;1.13;0;0;0;0;1;1;1;0;1;0
-1.35;-1.34;0;1;0;1;0;0;1;0;1;0
-0.67;0.44;0;0;1;1;1;0;0;0;1;0
-1.15;-1.54;1;1;1;0;0;1;0;0;0;0
1.16;0.87;0;0;1;1;1;0;0;0;0;0
-1.29;-0.81;1;0;0;0;1;1;0;1;1;0
-1.35;1.61;0;1;1;0;0;1;1;0;1;0
1.5;1.32;0;0;0;0;0;0;1;0;1;0
0.55;-0.03;0;1;0;1;1;1;1;0;0;0
-0.4;0.39;1;0;1;0;0;1;0;1;0;0
-0.61;-0.72;0;1;1;1;0;1;1;1;0;0
-0.88;-1.14;0;1;1;0;1;0;0;0;1;0
-0.61;0.15;1;0;1;1;1;0;0;1;1;0
-0.54;1.6;0;1;0;0;0;1;0;1;0;0
0.82;-0.48;0;1;0;1;1;1;1;0;1;0
1.43;-1.55;1;0;1;1;0;1;1;0;0;1
-0.4;-0.31;0;0;1;0;0;1;1;1;1;0
-0.06;-1.15;0;1;0;1;0;0;1;1;0;0
0.07;0.55;1;0;1;0;0;1;0;0;1;0
-0.47;-1.44;0;0;0;0;1;0;1;0;1;0
-0.27;0.24;0;1;1;1;0;0;0;0;1;0
0.21;1.7;0;1;0;0;1;1;0;0;1;0
1.23;1.26;0;1;0;1;0;0;0;0;0;1
-0.4;0.68;0;1;1;1;1;0;0;0;1;0
0.01;-0.92;0;0;1;1;1;0;1;0;1;0
0.07;0.02;1;0;1;0;1;0;1;1;1;0
0.07;0.98;1;1;0;0;1;1;1;0;1;0
-0.27;1.51;1;1;0;1;0;0;1;0;1;0
-0.4;0.28;1;1;1;1;0;0;0;0;0;0
0.21;-1.15;1;1;1;1;1;0;0;0;0;0
0.82;-1.04;1;0;0;0;0;0;1;0;0;1
-1.01;-0.74;1;0;1;0;1;0;0;0;1;0
-1.22;1.55;1;0;0;1;1;1;0;0;1;0
-1.08;0.13;1;1;1;1;0;1;1;1;0;0
0.75;-1.35;1;0;1;1;0;1;0;0;0;0
-1.08;1.2;1;0;1;1;0;0;1;0;1;0
-1.42;1.41;1;0;0;0;0;0;0;0;0;0
0.82;1.61;1;1;0;1;0;1;1;0;0;0
0.07;-0.55;1;0;1;0;1;1;1;1;0;0
1.09;-0.95;1;1;0;1;0;1;0;0;1;0
0.21;-0.37;1;0;0;1;0;0;0;1;0;0
0.14;1.13;1;0;1;1;1;0;0;1;0;0
-1.15;0.77;1;0;0;0;0;0;0;0;0;0
0.14;0.08;0;0;1;1;1;0;0;0;1;0
-1.01;-1.21;0;1;0;0;1;1;0;0;0;0
-1.42;-0.64;0;0;0;1;1;1;1;0;1;0
-0.27;0.91;1;1;0;0;0;1;1;1;0;0
-1.63;-1.04;0;1;1;0;1;1;1;0;0;0
-0.06;1.59;1;1;1;0;0;0;1;1;0;0
0.82;-0.42;1;0;1;0;1;0;0;1;0;0
-1.35;0.96;1;0;0;0;0;0;0;0;1;0
0.82;1.19;0;0;1;0;0;0;1;1;0;0
-0.61;-0.54;1;1;1;0;1;1;1;0;1;0
1.43;0.22;1;1;0;1;1;1;0;1;0;0
0.14;-0.3;0;0;1;1;1;0;1;0;0;0
-1.22;-0.25;0;1;1;0;1;0;0;0;0;0
-0.95;1.17;1;0;0;1;0;0;0;0;1;0
-0.4;0.27;1;1;0;1;0;1;0;0;0;0
0.14;1.18;0;1;0;1;1;0;1;1;1;0
-0.33;-1.05;0;1;0;0;0;0;1;1;0;0
1.36;1.68;1;0;0;1;0;0;0;0;1;0
1.7;0.67;0;1;0;1;0;0;1;0;0;1
0.14;-1.09;0;0;1;1;1;1;0;0;0;0
-0.47;-0.84;1;0;1;0;0;1;0;0;0;0
1.3;-1.08;0;1;1;0;0;0;1;1;1;0
0.14;0.45;0;0;1;1;0;0;0;0;1;0
0.75;-0.56;0;1;1;1;1;1;0;0;0;0
